date,open,high,low,close,volume
2024-11-13,217.6699981689453,219.3800048828125,213.17999267578125,215.02999877929688,594100
2024-11-14,215.58999633789062,225.00999450683594,213.3699951171875,221.63999938964844,926200
2024-11-15,223.3000030517578,229.3000030517578,221.1999969482422,223.69000244140625,1074000
2024-11-18,223.8300018310547,231.86000061035156,223.19000244140625,229.89999389648438,940300
2024-11-19,226.69000244140625,227.6199951171875,221.55999755859375,222.5800018310547,624000
2024-11-20,221.0,224.24000549316406,219.0,223.8699951171875,529000
2024-11-21,225.0,229.2899932861328,224.42999267578125,228.2100067138672,475000
2024-11-22,226.3000030517578,230.0,216.61000061035156,225.88999938964844,832800
2024-11-25,230.0,241.14999389648438,228.52000427246094,240.52000427246094,1393200
2024-11-26,237.25999450683594,237.47999572753906,226.52000427246094,227.92999267578125,1612900
2024-11-27,230.3300018310547,234.60000610351562,228.0500030517578,229.66000366210938,528800
2024-11-29,228.47999572753906,233.6699981689453,226.75,232.77000427246094,312000
2024-12-02,231.22000122070312,235.55999755859375,226.52999877929688,234.13999938964844,778500
2024-12-03,233.7899932861328,235.61000061035156,229.52000427246094,234.00999450683594,538800
2024-12-04,237.0,237.2100067138672,233.60000610351562,235.2899932861328,611900
2024-12-05,235.4499969482422,235.4499969482422,226.6699981689453,227.80999755859375,528100
2024-12-06,230.2100067138672,240.60000610351562,229.5399932861328,232.35000610351562,560600
2024-12-09,232.0,240.0,231.6699981689453,237.57000732421875,548700
2024-12-10,237.19000244140625,239.47999572753906,233.94000244140625,237.16000366210938,586700
2024-12-11,240.35000610351562,246.19000244140625,237.25,239.52000427246094,495400
2024-12-12,239.14999389648438,241.27999877929688,235.36000061035156,235.72000122070312,389400
2024-12-13,235.19000244140625,238.11000061035156,233.8000030517578,235.38999938964844,519200
2024-12-16,233.13999938964844,237.1699981689453,229.72999572753906,230.08999633789062,765700
2024-12-17,226.61000061035156,231.3000030517578,226.10000610351562,228.80999755859375,586100
2024-12-18,228.8300018310547,228.97000122070312,212.5,212.69000244140625,964400
2024-12-19,215.0,218.82000732421875,211.4600067138672,213.5800018310547,933300
2024-12-20,211.63999938964844,214.97999572753906,210.60000610351562,211.05999755859375,1463100
2024-12-23,211.27000427246094,211.99000549316406,205.3300018310547,207.57000732421875,957000
2024-12-24,207.61000061035156,213.57000732421875,207.42999267578125,213.5,445600
2024-12-26,211.5500030517578,216.10000610351562,210.50999450683594,215.5,570900
2024-12-27,212.49000549316406,214.8300018310547,209.6699981689453,211.42999267578125,390400
2024-12-30,207.97999572753906,208.22999572753906,204.1300048828125,206.5800018310547,486300
2024-12-31,208.32000732421875,208.99000549316406,206.25999450683594,208.50999450683594,431700
2025-01-02,211.77000427246094,215.75999450683594,207.1999969482422,208.49000549316406,517900
2025-01-03,209.83999633789062,212.49000549316406,206.0,208.25999450683594,517000
2025-01-06,215.30999755859375,221.9600067138672,212.5500030517578,218.8800048828125,913600
2025-01-07,219.55999755859375,226.36000061035156,216.83999633789062,217.55999755859375,667200
2025-01-08,215.91000366210938,216.02000427246094,210.0,215.3699951171875,729000
2025-01-10,211.0,215.0,208.00999450683594,212.1199951171875,758800
2025-01-13,210.0,213.80999755859375,207.77000427246094,213.67999267578125,454100
2025-01-14,213.74000549316406,215.35000610351562,208.8000030517578,210.4600067138672,382800
2025-01-15,214.5500030517578,218.97000122070312,214.4499969482422,215.77999877929688,469500
2025-01-16,215.77999877929688,219.1199951171875,213.5399932861328,218.91000366210938,464300
2025-01-17,222.9199981689453,228.0,221.0,224.22999572753906,670100
2025-01-21,228.2899932861328,230.27000427246094,226.8000030517578,228.0,744400
2025-01-22,228.0,237.22999572753906,225.55999755859375,232.13999938964844,727400
2025-01-23,231.6300048828125,235.5500030517578,228.57000732421875,234.88999938964844,455100
2025-01-24,232.77000427246094,234.38999938964844,226.1199951171875,233.3000030517578,508400
2025-01-27,232.57000732421875,234.19000244140625,228.22000122070312,229.82000732421875,592400
2025-01-28,230.24000549316406,230.5,224.35000610351562,226.1699981689453,574100
2025-01-29,225.07000732421875,227.88999938964844,223.47000122070312,224.4499969482422,475400
2025-01-30,226.58999633789062,231.8000030517578,224.52999877929688,225.36000061035156,885900
2025-01-31,226.33999633789062,227.6699981689453,216.55999755859375,219.11000061035156,1207700
2025-02-03,213.89999389648438,220.32000732421875,209.14999389648438,215.82000732421875,1432800
2025-02-04,212.83999633789062,217.6199951171875,212.6199951171875,214.75,889800
2025-02-05,217.00999450683594,218.2100067138672,214.3000030517578,216.36000061035156,1224400
2025-02-06,227.4600067138672,232.1999969482422,211.0,218.3800048828125,2298200
2025-02-07,218.22999572753906,224.17999267578125,210.52999877929688,210.5500030517578,1396000
2025-02-10,214.57000732421875,216.9499969482422,211.58999633789062,212.02999877929688,932400
2025-02-11,211.0800018310547,212.22999572753906,206.55999755859375,210.52000427246094,650700
2025-02-12,207.13999938964844,208.7899932861328,204.5,205.33999633789062,661000
2025-02-13,205.11000061035156,206.4499969482422,203.86000061035156,204.88999938964844,824100
2025-02-14,206.0,208.64999389648438,202.0,206.77000427246094,880600
2025-02-18,207.02999877929688,207.4199981689453,200.75999450683594,202.24000549316406,880700
2025-02-19,201.88999938964844,203.02000427246094,199.1199951171875,201.7899932861328,618300
2025-02-20,201.1699981689453,201.3000030517578,197.82000732421875,198.05999755859375,793600
2025-02-21,197.3000030517578,198.39999389648438,186.82000732421875,190.42999267578125,1695100
2025-02-24,191.11000061035156,192.69000244140625,185.1999969482422,190.72000122070312,1028900
2025-02-25,191.0,193.5,183.25999450683594,186.6199951171875,1499200
2025-02-26,185.7899932861328,193.63999938964844,185.63999938964844,191.2100067138672,1211300
2025-02-27,191.11000061035156,192.0,185.60000610351562,185.77000427246094,728000
2025-02-28,185.0,188.11000061035156,183.25,187.02999877929688,857100
2025-03-03,188.6300048828125,188.75999450683594,174.88999938964844,175.08999633789062,1593000
2025-03-04,173.0,173.80999755859375,167.32000732421875,169.8800048828125,1804700
2025-03-05,169.92999267578125,174.9499969482422,169.2899932861328,174.19000244140625,1083800
2025-03-06,171.5,176.33999633789062,170.5,172.0,1132600
2025-03-07,171.0500030517578,176.5399932861328,169.1199951171875,173.75,1688000
2025-03-10,171.77999877929688,172.0,162.55999755859375,163.38999938964844,1738300
2025-03-11,165.0,165.5,159.55999755859375,165.13999938964844,1708700
2025-03-12,168.8800048828125,171.0500030517578,164.27999877929688,164.57000732421875,1932700
2025-03-13,163.5800018310547,164.52999877929688,158.1300048828125,160.50999450683594,1542700
2025-03-14,163.74000549316406,166.64999389648438,162.47000122070312,166.1999969482422,1300500
2025-03-17,166.1999969482422,171.52000427246094,165.2899932861328,169.58999633789062,1029500
2025-03-18,168.0,170.08999633789062,163.44000244140625,164.52999877929688,1255700
2025-03-19,164.14999389648438,168.13999938964844,162.5800018310547,166.13999938964844,1390600
2025-03-20,165.1699981689453,170.72999572753906,163.89999389648438,168.80999755859375,1228000
2025-03-21,165.80999755859375,169.4499969482422,163.24000549316406,168.61000061035156,1881400
2025-03-24,171.30999755859375,172.8300018310547,169.6199951171875,170.3699951171875,726800
2025-03-25,170.9199981689453,172.55999755859375,168.6199951171875,170.0,570900
2025-03-26,168.89999389648438,169.2899932861328,164.7899932861328,166.4600067138672,868400
2025-03-27,165.8300018310547,167.44000244140625,163.44000244140625,164.2899932861328,659700
2025-03-28,162.25,164.25,157.57000732421875,159.2100067138672,1330700
2025-03-31,157.10000610351562,159.8800048828125,153.77000427246094,158.86000061035156,1387600
2025-04-01,157.05999755859375,162.02000427246094,156.0500030517578,158.0800018310547,988100
2025-04-02,155.74000549316406,164.1300048828125,155.35000610351562,163.97999572753906,799300
2025-04-03,160.58999633789062,160.58999633789062,150.8000030517578,154.24000549316406,1873300
2025-04-04,150.55999755859375,155.39999389648438,143.0,153.50999450683594,2165200
2025-04-07,148.5,162.7899932861328,145.1199951171875,153.35000610351562,2101400
2025-04-08,158.52999877929688,158.9600067138672,141.74000549316406,144.32000732421875,1610100
2025-04-09,142.5,167.97999572753906,142.5,165.02999877929688,2157000
2025-04-10,161.97999572753906,165.4199981689453,155.8300018310547,160.13999938964844,1827800
2025-04-11,160.27000427246094,165.5,156.77999877929688,164.13999938964844,1222200
2025-04-14,166.4199981689453,168.8800048828125,163.4499969482422,165.6199951171875,1090700
2025-04-15,165.88999938964844,167.11000061035156,162.27000427246094,164.14999389648438,734600
2025-04-16,162.7100067138672,168.97000122070312,162.32000732421875,167.17999267578125,1527600
2025-04-17,167.36000061035156,171.75999450683594,165.99000549316406,171.41000366210938,816200
2025-04-21,168.9600067138672,172.24000549316406,167.42999267578125,172.22000122070312,1609400
2025-04-22,174.11000061035156,175.39999389648438,171.63999938964844,173.8699951171875,1357600
2025-04-23,180.36000061035156,186.27999877929688,176.67999267578125,177.22999572753906,1035100
2025-04-24,178.16000366210938,184.4600067138672,176.3699951171875,184.27000427246094,976100
2025-04-25,181.50999450683594,184.5,180.0,183.35000610351562,1162700
2025-04-28,183.91000366210938,185.02000427246094,178.9199981689453,181.08999633789062,1037900
2025-04-29,181.55999755859375,181.63999938964844,174.27000427246094,177.75,1413500
2025-04-30,176.0800018310547,177.5,171.17999267578125,173.3000030517578,2550100
2025-05-01,190.0,191.61000061035156,176.5,176.74000549316406,2693300
2025-05-02,180.13999938964844,185.0,177.1300048828125,179.82000732421875,1386800
2025-05-05,177.92999267578125,180.17999267578125,176.94000244140625,177.61000061035156,920500
2025-05-06,177.66000366210938,182.64999389648438,172.9199981689453,173.07000732421875,1447700
2025-05-07,172.66000366210938,174.7100067138672,168.3800048828125,172.22000122070312,1171200
2025-05-08,174.00999450683594,184.39999389648438,174.0,180.92999267578125,1016400
2025-05-09,181.1199951171875,184.4499969482422,181.02999877929688,181.8800048828125,805000
2025-05-12,192.3000030517578,196.3800048828125,187.1699981689453,189.0,1133400
2025-05-13,189.8800048828125,191.66000366210938,187.22999572753906,190.4199981689453,764500
2025-05-14,189.52999877929688,190.19000244140625,186.02999877929688,187.64999389648438,855700
2025-05-15,187.24000549316406,188.39999389648438,184.72000122070312,186.72000122070312,688300
2025-05-16,187.33999633789062,188.36000061035156,183.32000732421875,188.2899932861328,758000
2025-05-19,184.3300018310547,185.97000122070312,183.8000030517578,184.83999633789062,522900
2025-05-20,184.66000366210938,185.72000122070312,181.75999450683594,182.5800018310547,569800
2025-05-21,180.58999633789062,182.05999755859375,171.77999877929688,171.91000366210938,986900
2025-05-22,170.27000427246094,173.74000549316406,169.27000427246094,172.61000061035156,614100
2025-05-23,168.47999572753906,171.50999450683594,168.00999450683594,170.8000030517578,493800
2025-05-27,174.47999572753906,179.22000122070312,173.4199981689453,178.5500030517578,872700
2025-05-28,178.66000366210938,180.83999633789062,176.97000122070312,180.11000061035156,897700
2025-05-29,181.1199951171875,183.30999755859375,180.67999267578125,183.0500030517578,1295000
2025-05-30,180.47999572753906,182.4199981689453,177.9600067138672,180.94000244140625,1203100
2025-06-02,179.8800048828125,179.9199981689453,176.17999267578125,178.50999450683594,1178800
2025-06-03,177.49000549316406,180.44000244140625,172.5,179.16000366210938,558100
2025-06-04,178.75999450683594,180.9600067138672,177.8300018310547,179.99000549316406,434800
2025-06-05,180.27000427246094,182.08999633789062,178.3000030517578,180.25999450683594,479600
2025-06-06,182.67999267578125,183.5,179.77999877929688,180.6199951171875,431700
2025-06-09,182.1300048828125,183.0,179.10000610351562,180.92999267578125,766700
2025-06-10,182.4600067138672,189.0500030517578,180.97999572753906,188.07000732421875,832900
2025-06-11,189.50999450683594,189.72000122070312,184.94000244140625,185.47999572753906,612800
2025-06-12,183.5399932861328,183.5399932861328,179.97999572753906,181.69000244140625,688500
2025-06-13,178.14999389648438,181.75999450683594,176.02000427246094,177.85000610351562,779400
2025-06-16,178.47999572753906,182.58999633789062,177.88999938964844,182.52000427246094,610500
2025-06-17,181.11000061035156,181.61000061035156,172.8800048828125,175.16000366210938,1440700
2025-06-18,174.50999450683594,181.49000549316406,174.0,180.00999450683594,1428200
2025-06-20,182.22000122070312,183.97000122070312,180.55999755859375,181.7899932861328,1282900
2025-06-23,180.17999267578125,183.55999755859375,176.67999267578125,183.4199981689453,718000
2025-06-24,185.02999877929688,186.80999755859375,181.02999877929688,186.5800018310547,817700
2025-06-25,186.50999450683594,188.44000244140625,185.97999572753906,187.13999938964844,468400
2025-06-26,187.7100067138672,190.38999938964844,186.75,187.74000549316406,509000
2025-06-27,186.47999572753906,189.17999267578125,183.07000732421875,188.52000427246094,1878700
2025-06-30,189.75,190.52999877929688,188.0,189.3300018310547,562300
2025-07-01,188.07000732421875,197.89999389648438,186.5,194.27999877929688,761200
2025-07-02,194.3000030517578,198.13999938964844,192.52999877929688,196.97999572753906,947100
2025-07-03,196.80999755859375,201.0,195.8000030517578,196.82000732421875,712800
2025-07-07,194.33999633789062,197.50999450683594,192.22999572753906,193.8300018310547,859600
2025-07-08,194.3000030517578,200.50999450683594,192.91000366210938,195.47000122070312,1258500
2025-07-09,197.0500030517578,200.58999633789062,194.85000610351562,200.47999572753906,711100
2025-07-10,200.8800048828125,205.36000061035156,197.97999572753906,204.47999572753906,697900
2025-07-11,202.24000549316406,203.85000610351562,200.75999450683594,202.27999877929688,793200
2025-07-14,202.1199951171875,202.3699951171875,198.50999450683594,199.30999755859375,1230200
2025-07-15,201.3699951171875,201.3699951171875,191.9199981689453,192.80999755859375,1005100
2025-07-16,193.17999267578125,193.52999877929688,187.72000122070312,190.24000549316406,1072100
2025-07-17,190.49000549316406,193.4499969482422,189.27000427246094,192.27000427246094,672600
2025-07-18,193.5399932861328,193.5399932861328,188.5,190.77000427246094,474700
2025-07-21,191.61000061035156,193.6199951171875,189.00999450683594,189.02000427246094,491700
2025-07-22,188.97999572753906,194.5,188.0,194.05999755859375,646000
2025-07-23,196.89999389648438,205.3000030517578,195.72999572753906,204.1300048828125,1285100
2025-07-24,203.11000061035156,204.2100067138672,200.3800048828125,202.17999267578125,687500
2025-07-25,202.91000366210938,206.0500030517578,200.4199981689453,205.55999755859375,703300
2025-07-28,206.07000732421875,207.75,203.24000549316406,207.19000244140625,1308200
2025-07-29,207.55999755859375,208.30999755859375,204.52000427246094,205.80999755859375,1188300
2025-07-30,205.41000366210938,207.0800018310547,201.8800048828125,203.57000732421875,2687400
2025-07-31,142.5,149.75,127.69999694824219,129.00999450683594,13728100
2025-08-01,129.0,139.0,129.0,136.52000427246094,7978300
2025-08-04,140.67999267578125,143.1699981689453,136.27000427246094,137.77000427246094,2785800
2025-08-05,138.6699981689453,141.50999450683594,137.9199981689453,139.64999389648438,2025400
2025-08-06,139.0,139.61000061035156,134.39999389648438,136.89999389648438,2127700
2025-08-07,138.3300018310547,140.27000427246094,135.75,138.77000427246094,1421500
2025-08-08,138.50999450683594,140.14999389648438,137.0500030517578,139.8800048828125,1728700
2025-08-11,139.67999267578125,141.9600067138672,134.36000061035156,134.82000732421875,2726100
2025-08-12,135.02999877929688,141.32000732421875,134.36000061035156,140.49000549316406,1688500
2025-08-13,141.02999877929688,146.8000030517578,140.5,145.74000549316406,1810900
2025-08-14,143.7100067138672,144.52000427246094,141.5,142.8800048828125,1287000
2025-08-15,143.44000244140625,145.3000030517578,142.3800048828125,142.42999267578125,1110100
2025-08-18,142.36000061035156,145.7100067138672,142.0,144.94000244140625,1034100
2025-08-19,145.2100067138672,149.00999450683594,143.27999877929688,143.77000427246094,1644500
2025-08-20,143.24000549316406,143.82000732421875,141.6199951171875,143.5800018310547,1540600
2025-08-21,143.1699981689453,143.1699981689453,140.57000732421875,140.6699981689453,1669400
2025-08-22,141.10000610351562,150.22000122070312,141.10000610351562,149.57000732421875,1503100
2025-08-25,148.91000366210938,149.4499969482422,144.82000732421875,144.9600067138672,856600
2025-08-26,145.05999755859375,146.36000061035156,140.57000732421875,141.77999877929688,1063400
2025-08-27,141.6300048828125,143.05999755859375,139.0,141.97999572753906,1222300
2025-08-28,142.0,142.97000122070312,140.22999572753906,141.1300048828125,929100
2025-08-29,141.30999755859375,143.27999877929688,141.0,141.9600067138672,982400
2025-09-02,138.86000061035156,139.32000732421875,134.8000030517578,137.16000366210938,1168300
2025-09-03,136.80999755859375,137.3800048828125,131.2100067138672,132.35000610351562,1753100
2025-09-04,132.91000366210938,135.11000061035156,131.0,134.6999969482422,1270400
2025-09-05,135.11000061035156,139.17999267578125,135.11000061035156,139.1199951171875,1059200
2025-09-08,139.8800048828125,139.8800048828125,136.42999267578125,136.86000061035156,1423500
2025-09-09,135.82000732421875,140.3699951171875,135.1699981689453,135.92999267578125,1762600
2025-09-10,136.22999572753906,138.5399932861328,132.47999572753906,132.94000244140625,1518200
2025-09-11,133.0,137.69000244140625,133.0,135.91000366210938,1670636
