date,open,high,low,close,volume
2024-12-02,52.540000915527344,53.43000030517578,51.81999969482422,53.15999984741211,1640800
2024-12-03,53.29999923706055,53.689998626708984,52.470001220703125,52.54999923706055,2154800
2024-12-04,53.709999084472656,54.65999984741211,53.119998931884766,54.40999984741211,1647900
2024-12-05,55.599998474121094,56.95000076293945,55.27000045776367,55.880001068115234,2880100
2024-12-06,56.349998474121094,56.47999954223633,54.08000183105469,54.34000015258789,2212000
2024-12-09,54.58000183105469,54.91999816894531,53.54999923706055,54.15999984741211,2504700
2024-12-10,61.45000076293945,63.900001525878906,60.029998779296875,61.290000915527344,7566200
2024-12-11,62.0,65.27999877929688,61.86000061035156,64.08999633789062,5102700
2024-12-12,64.69999694824219,65.62000274658203,63.099998474121094,63.41999816894531,5150300
2024-12-13,63.150001525878906,63.61000061035156,62.16999816894531,62.56999969482422,3723900
2024-12-16,62.459999084472656,63.41999816894531,62.029998779296875,63.400001525878906,3109000
2024-12-17,63.0,63.52000045776367,62.5,63.20000076293945,3475100
2024-12-18,63.150001525878906,64.61000061035156,62.25,62.439998626708984,3369700
2024-12-19,62.97999954223633,65.23999786376953,62.810001373291016,64.97000122070312,3065600
2024-12-20,64.44000244140625,66.80999755859375,64.2699966430664,66.0199966430664,7046800
2024-12-23,65.68000030517578,67.51000213623047,65.68000030517578,67.47000122070312,2425700
2024-12-24,67.45999908447266,67.7300033569336,66.66999816894531,67.5999984741211,1032600
2024-12-26,66.80999755859375,67.68000030517578,66.69000244140625,67.0199966430664,1278400
2024-12-27,66.38999938964844,66.70999908447266,65.16999816894531,65.83000183105469,6523200
2024-12-30,64.93000030517578,65.48999786376953,64.2699966430664,64.87000274658203,2379100
2024-12-31,64.80000305175781,65.45999908447266,64.43000030517578,64.75,1444000
2025-01-02,64.80000305175781,65.16999816894531,63.79999923706055,64.30000305175781,1552200
2025-01-03,64.30000305175781,64.5,62.81999969482422,63.97999954223633,2442200
2025-01-06,64.5,65.7699966430664,64.30000305175781,64.4000015258789,2628400
2025-01-07,65.88999938964844,66.5199966430664,64.95999908447266,65.5199966430664,4309500
2025-01-08,65.30000305175781,66.86000061035156,64.66000366210938,66.29000091552734,1777500
2025-01-10,68.88999938964844,69.0999984741211,66.51000213623047,68.18000030517578,3701700
2025-01-13,67.43000030517578,67.47000122070312,65.33000183105469,66.47000122070312,2959800
2025-01-14,67.44000244140625,68.27999877929688,66.94999694824219,67.44000244140625,2630900
2025-01-15,68.2300033569336,68.5,66.58999633789062,66.66000366210938,2552900
2025-01-16,66.94999694824219,67.5199966430664,65.81999969482422,67.41999816894531,1933400
2025-01-17,67.94999694824219,67.94999694824219,66.12000274658203,66.33999633789062,2137800
2025-01-21,67.48999786376953,68.88999938964844,66.76000213623047,68.87999725341797,2301000
2025-01-22,69.9000015258789,70.20999908447266,67.05000305175781,67.4000015258789,4400000
2025-01-23,69.76000213623047,71.69999694824219,67.81999969482422,68.8499984741211,6497200
2025-01-24,69.29000091552734,70.22000122070312,67.44999694824219,69.94999694824219,2781300
2025-01-27,69.26000213623047,71.62999725341797,69.1500015258789,70.45999908447266,2986300
2025-01-28,70.0999984741211,71.58000183105469,70.0,71.41000366210938,2659100
2025-01-29,71.69999694824219,72.88999938964844,71.62999725341797,72.19999694824219,2391900
2025-01-30,71.86000061035156,74.6500015258789,71.86000061035156,74.43000030517578,2601600
2025-01-31,73.91999816894531,74.69999694824219,72.91999816894531,73.25,2980900
2025-02-03,71.05999755859375,74.86000061035156,71.0,73.48999786376953,2970900
2025-02-04,73.91000366210938,75.9800033569336,73.4800033569336,75.55000305175781,2710300
2025-02-05,75.54000091552734,75.79000091552734,74.3499984741211,74.91000366210938,2289900
2025-02-06,75.05000305175781,75.54000091552734,73.66999816894531,74.41000366210938,2508700
2025-02-07,74.97000122070312,76.33000183105469,74.11000061035156,75.91999816894531,3076100
2025-02-10,75.75,76.44999694824219,74.1500015258789,75.05999755859375,2617900
2025-02-11,74.48999786376953,74.75,72.73999786376953,72.8499984741211,2208900
2025-02-12,72.76000213623047,74.66999816894531,72.36000061035156,73.77999877929688,1846700
2025-02-13,73.88999938964844,75.20999908447266,69.36000061035156,72.54000091552734,3271800
2025-02-14,72.88999938964844,75.76000213623047,72.20999908447266,75.73999786376953,2296600
2025-02-18,75.12000274658203,75.73999786376953,74.52999877929688,75.33999633789062,1773200
2025-02-19,74.94999694824219,78.08000183105469,74.75,76.5999984741211,2885400
2025-02-20,76.27999877929688,76.9800033569336,74.37000274658203,75.36000061035156,2256100
2025-02-21,75.66000366210938,75.75,69.58999633789062,70.18000030517578,3761200
2025-02-24,71.2300033569336,72.83999633789062,70.05000305175781,72.31999969482422,3482900
2025-02-25,72.38999938964844,72.58999633789062,69.6500015258789,71.4000015258789,2358800
2025-02-26,71.52999877929688,73.9800033569336,71.37999725341797,72.16000366210938,1861700
2025-02-27,72.31999969482422,73.29000091552734,70.43000030517578,71.06999969482422,1962600
2025-02-28,71.0,72.94999694824219,70.9800033569336,72.27999877929688,1729700
2025-03-03,72.83999633789062,73.88999938964844,68.87000274658203,69.9000015258789,2602100
2025-03-04,67.51000213623047,68.38999938964844,64.81999969482422,65.30000305175781,4017000
2025-03-05,65.75,66.86000061035156,64.86000061035156,66.30000305175781,2395400
2025-03-06,65.0,66.45999908447266,62.08000183105469,62.20000076293945,3560500
2025-03-07,61.939998626708984,62.04999923706055,57.790000915527344,60.63999938964844,4543100
2025-03-10,58.0,58.38999938964844,53.119998931884766,55.470001220703125,6360400
2025-03-11,55.400001525878906,55.939998626708984,53.060001373291016,53.63999938964844,6038500
2025-03-12,54.20000076293945,54.43000030517578,51.2400016784668,53.34000015258789,4407100
2025-03-13,53.459999084472656,53.72999954223633,51.13999938964844,52.599998474121094,2901400
2025-03-14,52.439998626708984,54.0099983215332,52.310001373291016,53.939998626708984,2290000
2025-03-17,53.08000183105469,55.40999984741211,53.0,55.150001525878906,2460400
2025-03-18,54.060001373291016,54.29999923706055,51.790000915527344,52.34000015258789,3681600
2025-03-19,52.529998779296875,54.22999954223633,52.16999816894531,54.119998931884766,2711200
2025-03-20,53.040000915527344,53.65999984741211,52.47999954223633,52.849998474121094,2910000
2025-03-21,52.18000030517578,52.9900016784668,51.40999984741211,52.83000183105469,25757000
2025-03-24,53.720001220703125,54.5,53.0,54.13999938964844,3425100
2025-03-25,54.650001525878906,55.33000183105469,53.7400016784668,53.83000183105469,2300900
2025-03-26,54.119998931884766,54.4900016784668,53.09000015258789,53.810001373291016,1928200
2025-03-27,53.13999938964844,53.5,52.25,52.5,2121500
2025-03-28,52.25,52.4900016784668,50.06999969482422,50.33000183105469,3314400
2025-03-31,48.47999954223633,49.45000076293945,47.369998931884766,49.220001220703125,4063200
2025-04-01,48.58000183105469,49.099998474121094,46.70000076293945,49.040000915527344,2980200
2025-04-02,48.20000076293945,51.22999954223633,48.20000076293945,51.13999938964844,2480700
2025-04-03,48.130001068115234,48.4900016784668,45.77000045776367,45.939998626708984,3909100
2025-04-04,43.88999938964844,45.099998474121094,42.34000015258789,44.45000076293945,4388600
2025-04-07,41.779998779296875,46.34000015258789,41.5,43.869998931884766,4314800
2025-04-08,45.41999816894531,45.72999954223633,40.189998626708984,41.0099983215332,4738100
2025-04-09,41.189998626708984,50.88999938964844,41.130001068115234,50.27000045776367,7749600
2025-04-10,48.040000915527344,48.459999084472656,43.970001220703125,44.5099983215332,4257000
2025-04-11,44.77000045776367,45.880001068115234,43.56999969482422,45.7599983215332,2310100
2025-04-14,46.470001220703125,46.52000045776367,44.40999984741211,45.0099983215332,2580000
2025-04-15,45.130001068115234,46.959999084472656,45.130001068115234,45.83000183105469,1915800
2025-04-16,46.279998779296875,46.75,43.630001068115234,44.650001525878906,4573000
2025-04-17,44.099998474121094,45.83000183105469,43.93000030517578,45.18000030517578,2267000
2025-04-21,44.54999923706055,44.66999816894531,43.220001220703125,43.68000030517578,1809100
2025-04-22,44.650001525878906,45.2400016784668,44.08000183105469,44.939998626708984,1887200
2025-04-23,47.70000076293945,49.150001525878906,46.02000045776367,46.11000061035156,4057600
2025-04-24,40.150001525878906,42.5,39.790000915527344,41.5099983215332,11162800
2025-04-25,41.22999954223633,42.310001373291016,41.040000915527344,41.90999984741211,5358100
2025-04-28,42.40999984741211,43.95000076293945,42.290000915527344,43.02000045776367,5651000
2025-04-29,42.93000030517578,44.25,42.849998474121094,43.70000076293945,3829000
2025-04-30,42.5,44.470001220703125,42.0099983215332,44.27000045776367,3587100
2025-05-01,44.5,45.4900016784668,44.209999084472656,44.400001525878906,2819600
2025-05-02,45.2599983215332,47.900001525878906,45.2599983215332,46.9900016784668,3951200
2025-05-05,46.5,49.369998931884766,46.060001373291016,48.650001525878906,4251900
2025-05-06,47.790000915527344,50.33000183105469,47.369998931884766,49.939998626708984,4720900
2025-05-07,50.25,51.41999816894531,49.970001220703125,50.15999984741211,3206200
2025-05-08,50.900001525878906,53.5099983215332,50.40999984741211,52.77000045776367,3804700
2025-05-09,52.779998779296875,53.290000915527344,51.650001525878906,52.029998779296875,2418500
2025-05-12,54.970001220703125,55.540000915527344,53.18000030517578,53.529998779296875,3348500
2025-05-13,53.88999938964844,55.33000183105469,53.540000915527344,54.880001068115234,2617100
2025-05-14,54.709999084472656,55.59000015258789,53.720001220703125,54.15999984741211,2613800
2025-05-15,54.13999938964844,54.54999923706055,52.65999984741211,52.97999954223633,2782400
2025-05-16,52.810001373291016,53.77000045776367,52.400001525878906,53.650001525878906,2495200
2025-05-19,53.150001525878906,54.400001525878906,52.83000183105469,53.59000015258789,2568000
2025-05-20,53.540000915527344,54.04999923706055,52.22999954223633,52.380001068115234,1999900
2025-05-21,51.33000183105469,51.77000045776367,49.72999954223633,49.77000045776367,3079400
2025-05-22,49.83000183105469,50.630001068115234,49.5099983215332,50.11000061035156,3670100
2025-05-23,48.9900016784668,50.83000183105469,48.630001068115234,50.709999084472656,2243100
2025-05-27,51.66999816894531,52.91999816894531,51.43000030517578,52.47999954223633,3330000
2025-05-28,52.560001373291016,52.560001373291016,51.16999816894531,51.619998931884766,2347500
2025-05-29,52.150001525878906,53.119998931884766,51.54999923706055,52.029998779296875,4265600
2025-05-30,51.36000061035156,51.709999084472656,50.5099983215332,50.93000030517578,3024300
2025-06-02,50.77000045776367,51.0,49.70000076293945,50.900001525878906,2628000
2025-06-03,50.95000076293945,51.36000061035156,50.27000045776367,50.75,2781500
2025-06-04,50.75,51.45000076293945,50.349998474121094,51.11000061035156,1861200
2025-06-05,50.689998626708984,51.560001373291016,50.290000915527344,50.709999084472656,2643500
2025-06-06,51.45000076293945,52.560001373291016,51.029998779296875,52.5,3291100
2025-06-09,52.880001068115234,53.0,51.58000183105469,51.72999954223633,2086000
2025-06-10,51.83000183105469,52.400001525878906,51.09000015258789,51.58000183105469,2644900
2025-06-11,51.709999084472656,52.04999923706055,49.04999923706055,49.150001525878906,3274400
2025-06-12,48.65999984741211,49.91999816894531,48.08000183105469,49.63999938964844,3301400
2025-06-13,47.0099983215332,48.68000030517578,47.0,47.459999084472656,3050500
2025-06-16,48.209999084472656,48.97999954223633,47.66999816894531,48.790000915527344,2608600
2025-06-17,47.75,48.119998931884766,46.40999984741211,46.70000076293945,3309700
2025-06-18,46.65999984741211,47.68000030517578,46.5,46.869998931884766,1761500
2025-06-20,47.2400016784668,47.59000015258789,46.59000015258789,46.97999954223633,2723200
2025-06-23,46.54999923706055,48.349998474121094,45.47999954223633,47.72999954223633,3015900
2025-06-24,49.18000030517578,50.2400016784668,49.0,49.560001373291016,3200700
2025-06-25,49.939998626708984,49.939998626708984,48.290000915527344,48.65999984741211,1630600
2025-06-26,49.41999816894531,49.560001373291016,48.81999969482422,49.0099983215332,1952800
2025-06-27,49.209999084472656,49.84000015258789,48.33000183105469,49.369998931884766,4242500
2025-06-30,49.4900016784668,49.66999816894531,48.91999816894531,49.47999954223633,2013200
2025-07-01,49.540000915527344,50.2599983215332,48.810001373291016,50.209999084472656,3554000
2025-07-02,50.459999084472656,51.279998779296875,49.630001068115234,50.880001068115234,2454300
2025-07-03,50.959999084472656,52.25,50.83000183105469,51.04999923706055,1716500
2025-07-07,50.529998779296875,51.720001220703125,49.880001068115234,50.56999969482422,3090000
2025-07-08,51.400001525878906,52.150001525878906,49.880001068115234,50.060001373291016,3264800
2025-07-09,50.970001220703125,51.11000061035156,49.040000915527344,49.72999954223633,2413800
2025-07-10,52.5,55.16999816894531,51.2400016784668,54.18000030517578,4922800
2025-07-11,53.54999923706055,53.7599983215332,52.5,52.540000915527344,2218300
2025-07-14,52.650001525878906,53.13999938964844,52.02000045776367,52.93000030517578,2040500
2025-07-15,52.95000076293945,53.290000915527344,51.619998931884766,51.63999938964844,1473700
2025-07-16,52.58000183105469,52.630001068115234,50.86000061035156,51.650001525878906,2962300
2025-07-17,52.0,53.93000030517578,51.61000061035156,53.119998931884766,3162400
2025-07-18,53.560001373291016,53.56999969482422,52.369998931884766,53.150001525878906,2617200
2025-07-21,53.380001068115234,53.939998626708984,52.54999923706055,52.61000061035156,2108000
2025-07-22,52.599998474121094,53.40999984741211,51.7400016784668,53.060001373291016,1924900
2025-07-23,53.630001068115234,54.380001068115234,53.06999969482422,53.880001068115234,2763300
2025-07-24,52.36000061035156,54.380001068115234,50.790000915527344,50.83000183105469,6226700
2025-07-25,51.2599983215332,52.869998931884766,50.63999938964844,52.15999984741211,3261200
2025-07-28,52.18000030517578,54.380001068115234,51.779998779296875,54.33000183105469,3613400
2025-07-29,54.4900016784668,56.220001220703125,53.650001525878906,54.150001525878906,4514000
2025-07-30,54.150001525878906,54.36000061035156,52.709999084472656,53.33000183105469,2201600
2025-07-31,53.52000045776367,54.20000076293945,52.66999816894531,52.959999084472656,1575500
2025-08-01,51.75,51.75,50.0099983215332,51.369998931884766,2586400
2025-08-04,51.849998474121094,52.630001068115234,51.630001068115234,52.58000183105469,2199800
2025-08-05,52.790000915527344,53.349998474121094,51.529998779296875,53.18000030517578,1719000
2025-08-06,53.08000183105469,54.34000015258789,52.79999923706055,54.0,1782100
2025-08-07,54.189998626708984,54.5,52.83000183105469,53.25,1618200
2025-08-08,53.31999969482422,53.40999984741211,52.099998474121094,52.279998779296875,1883800
2025-08-11,52.27000045776367,52.650001525878906,50.75,51.13999938964844,2215400
2025-08-12,52.0,56.59000015258789,51.90999984741211,56.220001220703125,3270100
2025-08-13,56.11000061035156,58.08000183105469,55.31999969482422,57.75,2621100
2025-08-14,56.810001373291016,57.220001220703125,56.41999816894531,56.869998931884766,1783800
2025-08-15,56.91999816894531,57.70000076293945,56.84000015258789,57.36000061035156,1606400
2025-08-18,57.209999084472656,58.0099983215332,56.70000076293945,57.400001525878906,1749900
2025-08-19,57.439998626708984,59.040000915527344,57.119998931884766,57.119998931884766,2020800
2025-08-20,56.56999969482422,56.90999984741211,55.630001068115234,55.93000030517578,2283100
2025-08-21,55.61000061035156,55.68000030517578,54.599998474121094,54.91999816894531,1703800
2025-08-22,55.43000030517578,59.529998779296875,55.310001373291016,59.5,2761400
2025-08-25,59.09000015258789,60.40999984741211,58.90999984741211,60.0099983215332,2526400
2025-08-26,60.06999969482422,60.77000045776367,59.90999984741211,60.31999969482422,1882400
2025-08-27,60.43000030517578,62.060001373291016,60.43000030517578,61.84000015258789,2322900
2025-08-28,62.15999984741211,63.38999938964844,61.90999984741211,63.18000030517578,2478100
2025-08-29,62.97999954223633,63.150001525878906,61.90999984741211,62.779998779296875,1641900
2025-09-02,61.90999984741211,62.790000915527344,61.47999954223633,62.59000015258789,2527200
2025-09-03,62.34000015258789,64.98999786376953,62.04999923706055,62.5,1953800
2025-09-04,62.79999923706055,65.3499984741211,62.5,62.810001373291016,3231800
2025-09-05,62.900001525878906,64.0999984741211,62.27000045776367,63.150001525878906,2815700
2025-09-08,63.18000030517578,64.05999755859375,62.79999923706055,63.689998626708984,3136200
2025-09-09,63.63999938964844,63.7400016784668,61.400001525878906,62.290000915527344,2246900
2025-09-10,62.08000183105469,63.09000015258789,61.7599983215332,62.650001525878906,1959800
2025-09-11,63.13999938964844,63.9900016784668,61.31999969482422,63.86000061035156,3683537
